date,action,price,weight,shares
2016-04-25,buy,19.299999237060547,1.0,5181
2016-10-28,sell,25.559999465942383,-1.0,5181
2016-12-15,buy,25.46999931335449,1.0,5199
2018-01-11,sell,36.16999816894531,-1.0,5199
2018-03-02,buy,35.400001525878906,1.0,5312
2018-08-23,sell,39.220001220703125,-1.0,5312
2018-10-12,buy,31.68000030517578,1.0,6576
2019-04-29,sell,40.2400016784668,-1.0,6576
2019-05-21,buy,36.18000030517578,1.0,7314
2020-08-11,sell,66.1500015258789,-1.0,7314
2020-10-14,buy,67.69999694824219,1.0,7146
2021-01-22,sell,109.5,-1.0,7146
2021-03-23,buy,111.6999969482422,1.0,7005
2022-02-21,sell,145.0500030517578,-1.0,7005
2022-04-12,buy,125.9000015258789,1.0,8071
2022-06-10,sell,117.4000015258789,-1.0,8071
2022-07-06,buy,92.5,1.0,10243
2022-07-28,sell,104.3000030517578,-1.0,10243
2022-11-04,buy,76.25,1.0,14012
2023-06-29,sell,136.35000610351562,-1.0,14012
2023-08-10,buy,135.14999389648438,1.0,14136
2023-10-13,sell,134.10000610351562,-1.0,14136
2023-11-07,buy,131.5,1.0,14416
2024-02-26,sell,168.85000610351562,-1.0,14416
2024-04-23,buy,182.5500030517578,1.0,13334
2025-08-08,sell_forced,253.1999969482422,-1.0,13334
