date,action,price,weight,shares
2016-05-03,buy,18.46999931335449,1.0,5414
2016-10-27,sell,25.739999771118164,-1.0,5414
2016-12-15,buy,25.46999931335449,1.0,5471
2018-01-10,sell,36.70000076293945,-1.0,5471
2018-03-02,buy,35.400001525878906,1.0,5672
2018-08-23,sell,39.220001220703125,-1.0,5672
2018-10-12,buy,31.68000030517578,1.0,7022
2019-04-23,sell,40.459999084472656,-1.0,7022
2019-05-21,buy,36.18000030517578,1.0,7852
2020-08-11,sell,66.1500015258789,-1.0,7852
2020-10-14,buy,67.69999694824219,1.0,7672
2021-01-20,sell,107.3499984741211,-1.0,7672
2021-03-23,buy,111.6999969482422,1.0,7373
2022-02-21,sell,145.0500030517578,-1.0,7373
2022-04-12,buy,125.9000015258789,1.0,8495
2022-06-09,sell,120.0,-1.0,8495
2022-07-06,buy,92.5,1.0,11020
2022-07-28,sell,104.3000030517578,-1.0,11020
2022-11-07,buy,79.05000305175781,1.0,14540
2023-06-26,sell,136.60000610351562,-1.0,14540
2023-08-09,buy,135.10000610351562,1.0,14701
2023-10-13,sell,134.10000610351562,-1.0,14701
2023-11-07,buy,131.5,1.0,14992
2024-02-26,sell,168.85000610351562,-1.0,14992
2024-04-23,buy,182.5500030517578,1.0,13867
2025-08-08,sell_forced,253.1999969482422,-1.0,13867
