date,action,price,weight,shares
2016-04-13,buy,19.3700008392334,1.0,5162
2016-09-23,sell,24.790000915527344,-1.0,5162
2016-11-21,buy,23.8799991607666,1.0,5359
2016-12-16,sell,25.690000534057617,-1.0,5359
2016-12-30,buy,24.950000762939453,1.0,5518
2017-10-23,sell,36.68999862670898,-1.0,5518
2017-11-29,buy,36.150001525878906,1.0,5600
2018-06-13,sell,37.93999862670898,-1.0,5600
2018-07-06,buy,35.9900016784668,1.0,5903
2018-08-02,sell,40.65999984741211,-1.0,5903
2018-08-08,buy,40.34000015258789,1.0,5950
2018-09-25,sell,40.52999877929688,-1.0,5950
2018-10-05,buy,38.65999984741211,1.0,6238
2019-02-27,sell,35.93000030517578,-1.0,6238
2019-05-15,buy,37.40999984741211,1.0,5991
2019-12-18,sell,54.29999923706055,-1.0,5991
2020-02-10,buy,48.79999923706055,1.0,6666
2020-08-05,sell,64.8499984741211,-1.0,6666
2020-09-28,buy,61.29999923706055,1.0,7052
2021-12-23,sell,141.10000610351562,-1.0,7052
2022-02-15,buy,143.0,1.0,6958
2022-08-17,sell,111.25,-1.0,6958
2022-10-25,buy,76.30000305175781,1.0,10146
2022-11-21,sell,97.5999984741211,-1.0,10146
2022-12-30,buy,93.4499969482422,1.0,10596
2023-09-20,sell,131.85000610351562,-1.0,10596
2023-10-27,buy,124.1999969482422,1.0,11249
2024-03-07,sell,183.3000030517578,-1.0,11249
2024-04-25,buy,186.5500030517578,1.0,11053
2024-06-21,sell,253.0500030517578,-1.0,11053
2024-07-30,buy,228.6999969482422,1.0,12229
2025-02-20,sell,246.3999938964844,-1.0,12229
2025-03-12,buy,216.6999969482422,1.0,13906
2025-07-24,sell,239.1499938964844,-1.0,13906
