date,action,price,weight,shares
2016-04-25,buy,19.299999237060547,1.0,5181
2016-10-25,sell,25.600000381469727,-1.0,5181
2016-12-16,buy,25.690000534057617,1.0,5163
2018-01-08,sell,36.4900016784668,-1.0,5163
2018-03-02,buy,35.400001525878906,1.0,5322
2018-08-24,sell,39.29999923706055,-1.0,5322
2018-10-12,buy,31.68000030517578,1.0,6602
2019-04-17,sell,40.150001525878906,-1.0,6602
2019-05-21,buy,36.18000030517578,1.0,7326
2020-08-12,sell,64.5999984741211,-1.0,7326
2020-10-14,buy,67.69999694824219,1.0,6990
2021-01-18,sell,103.5999984741211,-1.0,6990
2021-03-24,buy,108.8499984741211,1.0,6653
2022-02-16,sell,145.8000030517578,-1.0,6653
2022-04-12,buy,125.9000015258789,1.0,7704
2022-06-02,sell,119.4499969482422,-1.0,7704
2022-07-06,buy,92.5,1.0,9949
2022-07-28,sell,104.3000030517578,-1.0,9949
2022-11-04,buy,76.25,1.0,13609
2023-06-29,sell,136.35000610351562,-1.0,13609
2023-08-11,buy,133.89999389648438,1.0,13858
2023-10-12,sell,133.85000610351562,-1.0,13858
2023-11-07,buy,131.5,1.0,14106
2024-02-27,sell,170.64999389648438,-1.0,14106
2024-04-23,buy,182.5500030517578,1.0,13186
2024-10-21,sell,257.79998779296875,-1.0,13186
2024-11-05,buy,238.3500061035156,1.0,14262
2025-08-08,sell_forced,253.1999969482422,-1.0,14262
