date,action,price,weight,shares
2016-05-05,buy,17.649999618530273,1.0,5665
2016-11-07,sell,24.649999618530277,-1.0,5665
2016-11-22,buy,24.21999931335449,1.0,5766
2017-06-27,sell,33.439998626708984,-1.0,5766
2017-08-09,buy,34.70000076293945,1.0,5556
2018-01-30,sell,39.11000061035156,-1.0,5556
2018-04-25,buy,34.400001525878906,1.0,6317
2018-10-02,sell,41.0099983215332,-1.0,6317
2018-11-06,buy,32.709999084472656,1.0,7920
2019-04-30,sell,40.130001068115234,-1.0,7920
2019-05-28,buy,35.689998626708984,1.0,8905
2019-11-19,sell,49.56999969482422,-1.0,8905
2020-03-02,buy,45.65999984741211,1.0,9668
2020-08-31,sell,65.44999694824219,-1.0,9668
2020-12-01,buy,78.4000015258789,1.0,8071
2022-01-05,sell,151.4499969482422,-1.0,8071
2022-05-10,buy,109.0500030517578,1.0,11209
2023-02-13,sell,112.8000030517578,-1.0,11209
2023-02-20,buy,110.5999984741211,1.0,11432
2023-11-06,sell,131.85000610351562,-1.0,11432
2023-11-13,buy,136.64999389648438,1.0,11030
2023-11-14,sell,136.6999969482422,-1.0,11030
2023-11-20,buy,140.6999969482422,1.0,10716
2024-02-23,sell,170.14999389648438,-1.0,10716
2024-04-22,buy,179.0,1.0,10186
2025-08-08,sell_forced,253.1999969482422,-1.0,10186
