date,action,price,weight,shares
2016-04-18,buy,19.90999984741211,1.0,5022
2016-10-06,sell,25.059999465942383,-1.0,5022
2016-11-17,buy,23.739999771118164,1.0,5301
2016-12-14,sell,25.84000015258789,-1.0,5301
2017-01-17,buy,25.190000534057617,1.0,5438
2017-10-20,sell,36.58000183105469,-1.0,5438
2017-11-30,buy,35.47999954223633,1.0,5606
2018-02-01,sell,38.79999923706055,-1.0,5606
2018-02-09,buy,33.099998474121094,1.0,6572
2018-06-14,sell,37.650001525878906,-1.0,6572
2018-07-05,buy,36.380001068115234,1.0,6801
2018-08-03,sell,39.95000076293945,-1.0,6801
2018-08-21,buy,38.59999847412109,1.0,7039
2018-08-31,sell,40.84999847412109,-1.0,7039
2018-09-19,buy,39.90999984741211,1.0,7205
2018-10-01,sell,40.83000183105469,-1.0,7205
2018-10-08,buy,37.36000061035156,1.0,7874
2019-02-26,sell,35.9900016784668,-1.0,7874
2019-05-15,buy,37.40999984741211,1.0,7575
2019-12-17,sell,53.150001525878906,-1.0,7575
2020-02-19,buy,50.400001525878906,1.0,7988
2020-08-06,sell,66.55000305175781,-1.0,7988
2020-09-25,buy,61.0,1.0,8715
2021-12-30,sell,146.4499969482422,-1.0,8715
2022-02-17,buy,147.8000030517578,1.0,8635
2022-08-19,sell,110.3499984741211,-1.0,8635
2022-10-27,buy,76.4000015258789,1.0,12473
2022-11-17,sell,97.0999984741211,-1.0,12473
2022-12-30,buy,93.4499969482422,1.0,12960
2023-10-03,sell,130.25,-1.0,12960
2023-10-30,buy,124.5999984741211,1.0,13547
2024-03-06,sell,176.0,-1.0,13547
2024-04-24,buy,186.8999938964844,1.0,12757
2024-06-18,sell,241.9499969482422,-1.0,12757
2024-07-30,buy,228.6999969482422,1.0,13496
2025-02-26,sell,239.0,-1.0,13496
2025-03-11,buy,213.6000061035156,1.0,15101
2025-07-10,sell,218.6000061035156,-1.0,15101
