date,action,price,weight,shares
2016-05-17,buy,17.280000686645508,1.0,5787
2016-11-07,sell,24.649999618530277,-1.0,5787
2016-11-21,buy,23.8799991607666,1.0,5973
2017-06-27,sell,33.439998626708984,-1.0,5973
2017-08-07,buy,34.75,1.0,5748
2018-01-30,sell,39.11000061035156,-1.0,5748
2018-04-19,buy,36.72999954223633,1.0,6120
2018-09-27,sell,40.59999847412109,-1.0,6120
2018-10-30,buy,30.56999969482422,1.0,8128
2019-05-02,sell,40.58000183105469,-1.0,8128
2019-05-28,buy,35.689998626708984,1.0,9242
2019-11-14,sell,48.54999923706055,-1.0,9242
2020-02-10,buy,48.79999923706055,1.0,9194
2020-02-12,sell,50.75,-1.0,9194
2020-02-18,buy,50.900001525878906,1.0,9167
2020-08-27,sell,66.5,-1.0,9167
2020-11-17,buy,77.30000305175781,1.0,7886
2021-01-22,sell,109.5,-1.0,7886
2021-01-28,buy,100.5,1.0,8592
2022-01-05,sell,151.4499969482422,-1.0,8592
2022-04-28,buy,117.0999984741211,1.0,11113
2023-11-06,sell,131.85000610351562,-1.0,11113
2023-11-10,buy,131.8000030517578,1.0,11117
2024-02-26,sell,168.85000610351562,-1.0,11117
2024-04-17,buy,189.5500030517578,1.0,9903
2025-07-02,sell,215.25,-1.0,9903
2025-07-14,buy,223.25,1.0,9548
2025-08-08,sell_forced,253.1999969482422,-1.0,9548
