date,action,price,weight,shares
2016-05-12,buy,17.329999923706055,1.0,5770
2016-10-27,sell,25.739999771118164,-1.0,5770
2016-12-01,buy,24.96999931335449,1.0,5948
2017-06-22,sell,32.099998474121094,-1.0,5948
2017-08-04,buy,34.290000915527344,1.0,5568
2018-01-25,sell,39.02999877929688,-1.0,5568
2018-04-18,buy,36.38999938964844,1.0,5972
2018-09-25,sell,40.52999877929688,-1.0,5972
2018-11-02,buy,32.720001220703125,1.0,7397
2019-04-25,sell,40.66999816894531,-1.0,7397
2019-05-30,buy,35.25,1.0,8534
2019-11-08,sell,49.88999938964844,-1.0,8534
2020-02-25,buy,48.650001525878906,1.0,8752
2020-08-24,sell,63.70000076293945,-1.0,8752
2020-11-20,buy,77.05000305175781,1.0,7235
2022-01-04,sell,148.75,-1.0,7235
2022-05-10,buy,109.0500030517578,1.0,9869
2024-02-19,sell,164.60000610351562,-1.0,9869
2024-04-22,buy,179.0,1.0,9075
2025-02-19,sell,247.9499969482422,-1.0,9075
2025-03-07,buy,226.3500061035156,1.0,9941
2025-07-07,sell,217.9499969482422,-1.0,9941
2025-07-16,buy,227.8999938964844,1.0,9507
2025-08-08,sell_forced,253.1999969482422,-1.0,9507
