date,action,price,weight,shares
2016-04-26,buy,19.459999084472656,1.0,5138
2016-10-12,sell,24.729999542236328,-1.0,5138
2016-11-18,buy,23.670000076293945,1.0,5368
2016-12-15,sell,25.46999931335449,-1.0,5368
2017-01-18,buy,25.280000686645508,1.0,5409
2017-10-26,sell,36.310001373291016,-1.0,5409
2017-11-29,buy,36.150001525878906,1.0,5432
2018-02-05,sell,37.5,-1.0,5432
2018-02-09,buy,33.099998474121094,1.0,6155
2018-06-21,sell,36.7599983215332,-1.0,6155
2018-07-04,buy,36.33000183105469,1.0,6227
2018-08-09,sell,40.4900016784668,-1.0,6227
2018-08-17,buy,38.630001068115234,1.0,6527
2018-09-03,sell,41.040000915527344,-1.0,6527
2018-10-09,buy,37.540000915527344,1.0,7136
2019-02-27,sell,35.93000030517578,-1.0,7136
2019-05-16,buy,37.41999816894531,1.0,6852
2019-12-23,sell,53.650001525878906,-1.0,6852
2020-02-18,buy,50.900001525878906,1.0,7222
2020-08-10,sell,65.0999984741211,-1.0,7222
2020-09-28,buy,61.29999923706055,1.0,7669
2020-12-10,sell,84.0,-1.0,7669
2020-12-16,buy,82.8499984741211,1.0,7776
2022-01-04,sell,148.75,-1.0,7776
2022-02-18,buy,144.8000030517578,1.0,7988
2022-08-23,sell,106.5999984741211,-1.0,7988
2022-10-26,buy,74.19999694824219,1.0,11476
2022-11-17,sell,97.0999984741211,-1.0,11476
2023-01-04,buy,93.4000015258789,1.0,11930
2023-10-12,sell,133.85000610351562,-1.0,11930
2023-10-27,buy,124.1999969482422,1.0,12857
2024-03-07,sell,183.3000030517578,-1.0,12857
2024-04-25,buy,186.5500030517578,1.0,12633
2024-06-19,sell,249.0,-1.0,12633
2024-07-31,buy,231.0,1.0,13617
2025-07-15,sell,221.1000061035156,-1.0,13617
