date,action,price,weight,shares
2016-04-25,buy,19.299999237060547,1.0,5181
2016-10-21,sell,25.3799991607666,-1.0,5181
2016-12-21,buy,25.030000686645508,1.0,5253
2017-12-15,sell,34.38999938964844,-1.0,5253
2018-03-06,buy,36.0,1.0,5018
2018-08-24,sell,39.29999923706055,-1.0,5018
2018-10-25,buy,30.149999618530277,1.0,6541
2019-04-11,sell,39.290000915527344,-1.0,6541
2019-05-22,buy,36.59999847412109,1.0,7022
2019-12-18,sell,54.29999923706055,-1.0,7022
2020-01-14,buy,55.09999847412109,1.0,6920
2020-08-10,sell,65.0999984741211,-1.0,6920
2020-10-21,buy,67.30000305175781,1.0,6693
2021-01-12,sell,101.3499984741211,-1.0,6693
2021-03-26,buy,110.1999969482422,1.0,6156
2022-02-11,sell,146.4499969482422,-1.0,6156
2022-07-13,buy,93.3000030517578,1.0,9662
2022-07-28,sell,104.3000030517578,-1.0,9662
2022-11-08,buy,81.4000015258789,1.0,12381
2023-08-24,sell,134.5,-1.0,12381
2023-09-08,buy,130.5,1.0,12760
2023-10-17,sell,134.0,-1.0,12760
2023-11-08,buy,132.5,1.0,12905
2024-10-15,sell,245.6000061035156,-1.0,12905
2024-11-06,buy,244.3999938964844,1.0,12968
2025-08-08,sell_forced,253.1999969482422,-1.0,12968
