date,action,price,weight,shares
2016-04-28,buy,19.649999618530277,1.0,5089
2016-10-13,sell,25.1200008392334,-1.0,5089
2016-11-17,buy,23.739999771118164,1.0,5384
2016-12-16,sell,25.690000534057617,-1.0,5384
2017-01-12,buy,25.600000381469727,1.0,5403
2017-10-27,sell,36.45000076293945,-1.0,5403
2017-11-28,buy,36.27000045776367,1.0,5430
2018-02-05,sell,37.5,-1.0,5430
2018-02-09,buy,33.099998474121094,1.0,6152
2018-06-25,sell,36.209999084472656,-1.0,6152
2018-07-02,buy,36.70000076293945,1.0,6070
2018-08-13,sell,39.619998931884766,-1.0,6070
2018-08-17,buy,38.630001068115234,1.0,6225
2018-09-03,sell,41.040000915527344,-1.0,6225
2018-09-20,buy,40.5099983215332,1.0,6306
2018-09-28,sell,41.150001525878906,-1.0,6306
2018-10-08,buy,37.36000061035156,1.0,6946
2019-03-04,sell,35.75,-1.0,6946
2019-05-14,buy,37.0,1.0,6712
2019-12-26,sell,53.79999923706055,-1.0,6712
2020-01-02,buy,53.84999847412109,1.0,6705
2020-01-10,sell,53.70000076293945,-1.0,6705
2020-02-11,buy,50.29999923706055,1.0,7159
2020-08-11,sell,66.1500015258789,-1.0,7159
2020-09-24,buy,62.0,1.0,7638
2020-12-14,sell,83.55000305175781,-1.0,7638
2020-12-18,buy,84.0,1.0,7597
2022-01-05,sell,151.4499969482422,-1.0,7597
2022-02-17,buy,147.8000030517578,1.0,7784
2022-08-24,sell,107.0,-1.0,7784
2022-10-21,buy,76.8499984741211,1.0,10839
2022-11-18,sell,98.4000015258789,-1.0,10839
2023-01-03,buy,91.5,1.0,11656
2023-10-13,sell,134.10000610351562,-1.0,11656
2023-10-27,buy,124.1999969482422,1.0,12585
2024-03-07,sell,183.3000030517578,-1.0,12585
2024-04-24,buy,186.8999938964844,1.0,12342
2024-06-20,sell,253.9499969482422,-1.0,12342
2024-07-30,buy,228.6999969482422,1.0,13705
2025-07-16,sell,227.8999938964844,-1.0,13705
