date,action,price,weight,shares
2016-04-22,buy,19.280000686645508,1.0,5186
2016-10-24,sell,25.59000015258789,-1.0,5186
2016-12-21,buy,25.030000686645508,1.0,5302
2018-02-05,sell,37.5,-1.0,5302
2018-03-08,buy,36.29999923706055,1.0,5477
2018-08-24,sell,39.29999923706055,-1.0,5477
2018-10-24,buy,32.27000045776367,1.0,6670
2019-04-19,sell,40.900001525878906,-1.0,6670
2019-05-21,buy,36.18000030517578,1.0,7540
2020-07-31,sell,63.650001525878906,-1.0,7540
2020-10-20,buy,67.25,1.0,7136
2021-01-11,sell,99.9499969482422,-1.0,7136
2021-03-25,buy,107.8499984741211,1.0,6613
2022-02-18,sell,144.8000030517578,-1.0,6613
2022-05-11,buy,111.6500015258789,1.0,8577
2022-06-10,sell,117.4000015258789,-1.0,8577
2022-07-13,buy,93.3000030517578,1.0,10792
2022-07-26,sell,102.0999984741211,-1.0,10792
2022-11-07,buy,79.05000305175781,1.0,13939
2023-06-29,sell,136.35000610351562,-1.0,13939
2023-09-13,buy,131.75,1.0,14426
2023-10-23,sell,127.0500030517578,-1.0,14426
2023-11-07,buy,131.5,1.0,13937
2024-02-27,sell,170.64999389648438,-1.0,13937
2024-05-03,buy,197.75,1.0,12027
2024-10-18,sell,257.04998779296875,-1.0,12027
2024-11-05,buy,238.3500061035156,1.0,12971
2025-08-08,sell_forced,253.1999969482422,-1.0,12971
