date,action,price,weight,shares
2016-04-26,buy,19.459999084472656,1.0,5138
2016-10-11,sell,25.40999984741211,-1.0,5138
2016-11-23,buy,24.71999931335449,1.0,5282
2016-12-16,sell,25.690000534057617,-1.0,5282
2017-01-18,buy,25.280000686645508,1.0,5367
2017-10-23,sell,36.68999862670898,-1.0,5367
2017-12-04,buy,35.2599983215332,1.0,5585
2018-01-30,sell,39.11000061035156,-1.0,5585
2018-02-12,buy,34.0,1.0,6424
2018-06-14,sell,37.650001525878906,-1.0,6424
2018-07-06,buy,35.9900016784668,1.0,6720
2018-08-06,sell,40.119998931884766,-1.0,6720
2018-08-28,buy,40.29999923706055,1.0,6690
2018-09-04,sell,40.66999816894531,-1.0,6690
2018-09-12,buy,39.650001525878906,1.0,6862
2018-10-05,sell,38.65999984741211,-1.0,6862
2018-10-12,buy,31.68000030517578,1.0,8374
2019-02-25,sell,35.619998931884766,-1.0,8374
2019-05-15,buy,37.40999984741211,1.0,7974
2019-12-17,sell,53.150001525878906,-1.0,7974
2020-02-19,buy,50.400001525878906,1.0,8409
2020-08-06,sell,66.55000305175781,-1.0,8409
2020-09-29,buy,63.25,1.0,8847
2020-12-10,sell,84.0,-1.0,8847
2020-12-18,buy,84.0,1.0,8847
2021-12-01,sell,131.64999389648438,-1.0,8847
2021-12-08,buy,141.1999969482422,1.0,8249
2022-01-05,sell,151.4499969482422,-1.0,8249
2022-02-22,buy,144.39999389648438,1.0,8651
2022-08-22,sell,108.3000030517578,-1.0,8651
2022-10-31,buy,76.44999694824219,1.0,12256
2022-11-16,sell,98.25,-1.0,12256
2022-12-30,buy,93.4499969482422,1.0,12885
2023-10-13,sell,134.10000610351562,-1.0,12885
2023-11-03,buy,128.85000610351562,1.0,13410
2024-03-05,sell,178.0,-1.0,13410
2024-04-25,buy,186.5500030517578,1.0,12795
2024-05-30,sell,216.0500030517578,-1.0,12795
2024-06-05,buy,214.4499969482422,1.0,12891
2024-06-20,sell,253.9499969482422,-1.0,12891
2024-07-30,buy,228.6999969482422,1.0,14314
2025-03-05,sell,231.1000061035156,-1.0,14314
2025-03-12,buy,216.6999969482422,1.0,15265
2025-07-08,sell,215.5500030517578,-1.0,15265
