date,action,price,weight,shares
2016-04-07,buy,19.059999465942383,1.0,5246
2016-09-23,sell,24.790000915527344,-1.0,5246
2016-11-24,buy,24.729999542236328,1.0,5259
2016-12-19,sell,25.309999465942383,-1.0,5259
2017-01-17,buy,25.190000534057617,1.0,5284
2017-02-09,sell,26.280000686645508,-1.0,5284
2017-02-24,buy,27.489999771118164,1.0,5051
2017-10-23,sell,36.68999862670898,-1.0,5051
2017-11-30,buy,35.47999954223633,1.0,5223
2018-06-13,sell,37.93999862670898,-1.0,5223
2018-07-09,buy,36.52999877929688,1.0,5425
2018-09-18,sell,39.59000015258789,-1.0,5425
2018-10-12,buy,31.68000030517578,1.0,6779
2019-02-26,sell,35.9900016784668,-1.0,6779
2019-05-20,buy,36.68000030517578,1.0,6652
2019-12-17,sell,53.150001525878906,-1.0,6652
2020-02-05,buy,49.79999923706055,1.0,7099
2020-08-05,sell,64.8499984741211,-1.0,7099
2020-10-05,buy,64.25,1.0,7165
2021-11-25,sell,137.0,-1.0,7165
2021-12-02,buy,134.60000610351562,1.0,7293
2022-01-04,sell,148.75,-1.0,7293
2022-02-21,buy,145.0500030517578,1.0,7479
2022-08-18,sell,109.8499984741211,-1.0,7479
2022-10-27,buy,76.4000015258789,1.0,10753
2022-11-21,sell,97.5999984741211,-1.0,10753
2023-01-09,buy,99.0,1.0,10601
2023-09-28,sell,128.10000610351562,-1.0,10601
2023-11-02,buy,126.1500015258789,1.0,10765
2024-03-08,sell,189.6499938964844,-1.0,10765
2024-04-26,buy,190.1000061035156,1.0,10739
2024-06-20,sell,253.9499969482422,-1.0,10739
2024-07-31,buy,231.0,1.0,11806
2025-02-25,sell,242.0,-1.0,11806
2025-03-14,buy,214.8500061035156,1.0,13298
2025-07-21,sell,238.1999969482422,-1.0,13298
