Price,Close,High,Low,Open,Volume
Ticker,2414.TW,2414.TW,2414.TW,2414.TW,2414.TW
Date,,,,,
2000-01-04,3.5682263374328613,3.6395900642865726,3.4492859350895015,3.4968621428043276,6324993
2000-01-05,3.806107997894287,3.806107997894287,3.520650254730554,3.544438477956677,7236372
2000-01-06,4.067778587341309,4.067778587341309,4.067778587341309,4.067778587341309,4400588
2000-01-07,4.3294477462768555,4.3294477462768555,4.091566474891132,4.305659993358139,9898255
2000-01-10,4.614907264709473,4.614907264709473,4.472177913637581,4.5911195073057325,5202682
2000-01-11,4.733846664428711,4.924151947494113,4.686270226718665,4.924151947494113,8240792
2000-01-12,4.995517730712891,4.995517730712891,4.662483090592072,4.805211486997666,5239935
2000-01-13,5.090670585632324,5.185822546178442,4.852788813167488,4.995518157311321,4669040
2000-01-14,4.924152374267578,5.18582186880201,4.805211269683904,5.162033647885275,2840318
2000-01-17,5.518856525421143,5.590222124129101,5.376128602429016,5.590222124129101,2840318
2000-01-18,5.423704147338867,5.518856088466646,5.352339022056058,5.518856088466646,1324795
2000-01-19,5.233398914337158,5.42370420182902,5.090669597887166,5.42370420182902,2284730
2000-01-20,5.138245582580566,5.233398928241497,4.995517201300956,5.185821553748838,1835639
2000-01-21,5.1858229637146,5.233400351143004,5.043095011403692,5.1382469796109635,912923
2000-01-24,5.542645454406738,5.542645454406738,5.185821685493881,5.233399061195237,9189542
2000-01-25,5.423704147338867,5.542645243185566,5.328550802886719,5.542645243185566,3180550
2000-01-26,5.637797832489014,5.661585584644735,5.447492540819608,5.447492540819608,5837347
2000-01-27,5.423704147338867,5.661585403482684,5.352339022056058,5.6377976520881345,2160395
2000-01-28,5.32855224609375,5.518857583216759,5.304764488256426,5.399917390705388,1100044
2000-01-31,5.1858229637146,5.328552319350276,5.1382469796109635,5.233400351143004,969111
2000-02-01,5.32855224609375,5.32855224609375,4.99551849084713,4.99551849084713,2628198
2000-02-02,5.32855224609375,5.32855224609375,5.32855224609375,5.32855224609375,0
2000-02-03,5.32855224609375,5.32855224609375,5.32855224609375,5.32855224609375,0
2000-02-04,5.32855224609375,5.32855224609375,5.32855224609375,5.32855224609375,0
2000-02-07,5.32855224609375,5.32855224609375,5.32855224609375,5.32855224609375,0
2000-02-08,5.32855224609375,5.32855224609375,5.32855224609375,5.32855224609375,0
2000-02-09,5.233398914337158,5.376128230787151,4.995517188028632,5.376128230787151,3917682
2000-02-10,5.352338790893555,5.3761279445850425,5.043093358372529,5.138245295390785,1817082
2000-02-11,5.32855224609375,5.376129632868064,5.138246908970741,5.352340471705991,3215489
2000-02-14,5.542645454406738,5.566433674482608,5.209610841119367,5.328551005949101,6131171
2000-02-15,5.899467945098877,5.899467945098877,5.566434233892251,5.566434233892251,8613745
2000-02-16,6.042196750640869,6.042196750640869,5.685373912673375,5.899467428343946,7235442
2000-02-17,6.446594715118408,6.446594715118408,5.875678436445451,5.9470426204485065,11799439
2000-02-18,6.660688400268555,6.660688400268555,6.327655219858258,6.327655219858258,6916461
2000-02-21,6.018409729003906,6.422808589078833,6.018409729003906,6.422808589078833,4840399
2000-02-22,5.661584854125977,5.851890589014888,5.6140088881784935,5.661584854125977,3588916
2000-02-23,5.828103542327881,5.899467739465073,5.6140100153666275,5.709162434141163,1846619
2000-02-24,5.85189151763916,5.994620841455258,5.709162193823063,5.994620841455258,1396962
2000-02-25,5.447492599487305,5.851891407111883,5.447492599487305,5.851891407111883,2608350
2000-02-28,5.447492599487305,5.447492599487305,5.447492599487305,5.447492599487305,0
2000-02-29,5.066882133483887,5.352339873369717,5.066882133483887,5.352339873369717,3956607
2000-03-01,5.233398914337158,5.2809748853790275,4.995517188028632,4.995517188028632,1126389
2000-03-02,5.471280574798584,5.471280574798584,5.2571870521707895,5.280975273326637,3368458
2000-03-03,5.709162712097168,5.709162712097168,5.376128996284812,5.4474931968964375,2170241
2000-03-06,5.732949733734131,5.947043243730966,5.47128025200729,5.947043243730966,2510409
2000-03-07,5.614010334014893,5.661586312215128,5.47128099608959,5.661586312215128,2172571
2000-03-08,5.518856525421143,5.6140098774070415,5.471280551090433,5.542645682023564,2159879
2000-03-09,5.566433429718018,5.614009400002962,5.471280085823768,5.518856056108712,3056906
2000-03-10,5.75673770904541,5.804314614304821,5.614009332141085,5.614009332141085,9354099
2000-03-13,5.376129627227783,5.709163382125006,5.376129627227783,5.709163382125006,1015607
2000-03-14,5.019305229187012,5.019305229187012,5.019305229187012,5.019305229187012,1819680
2000-03-15,4.686270236968994,4.995517082760714,4.686270236968994,4.686270236968994,4051826
2000-03-16,4.377023696899414,4.377023696899414,4.377023696899414,4.377023696899414,712569
2000-03-17,4.377023696899414,4.567329461448151,4.1391424267631285,4.1391424267631285,2097609
2000-03-20,4.234294891357422,4.234294891357422,4.234294891357422,4.234294891357422,51559
2000-03-21,4.5197529792785645,4.5197529792785645,4.091566416255634,4.091566416255634,5000276
2000-03-22,4.781423091888428,4.781423091888428,4.377023800431689,4.495965373862861,3819879
2000-03-23,5.1144585609436035,5.1144585609436035,4.829000795978999,4.829000795978999,3539445
2000-03-24,4.995517730712891,5.162033881336186,4.94794081895295,5.162033881336186,2912487
2000-03-27,5.32855224609375,5.32855224609375,4.900365120623251,4.99551849084713,5474446
2000-03-28,5.32855224609375,5.495069825379435,5.23340027919462,5.423705616317629,4025939
2000-03-29,5.376129627227783,5.376129627227783,4.995518485606161,5.233400273704081,4314604
2000-03-30,5.233398914337158,5.376128230787151,5.138245568929035,5.185821539970904,1984671
2000-03-31,4.9717278480529785,5.233398719581614,4.9717278480529785,5.233398719581614,2058844
2000-04-03,4.9717278480529785,4.9717278480529785,4.9717278480529785,4.9717278480529785,0
2000-04-04,4.9717278480529785,4.9717278480529785,4.9717278480529785,4.9717278480529785,0
2000-04-05,5.4950690269470215,5.4950690269470215,4.995517764999414,5.138246162384617,4324915
2000-04-06,5.661584854125977,5.709161287848204,5.376127655116844,5.709161287848204,4387964
2000-04-07,5.542645454406738,5.61400964685954,5.423704354027389,5.61400964685954,2079107
2000-04-10,5.875678539276123,5.875678539276123,5.566433112817753,5.661585047970586,8850868
2000-04-11,6.042196750640869,6.042196750640869,5.756738106047023,5.8756792079611255,6881727
2000-04-12,5.637797832489014,6.184925955341508,5.637797832489014,6.184925955341508,4608600
2000-04-13,5.257185935974121,5.423703448710339,5.257185935974121,5.280974152079295,1828119
2000-04-14,5.138245582580566,5.185821553748838,4.995517201300956,5.043093640244024,1634084
2000-04-17,4.757634162902832,5.043093241781472,4.519752454757691,4.947939903638752,1706253
2000-04-18,5.090670585632324,5.090670585632324,4.947941241488492,5.066882361608352,1427428
2000-04-19,5.043094158172607,5.233399465714543,4.852788382855828,5.233399465714543,1340316
2000-04-20,4.900364875793457,4.995518241263327,4.80521197809848,4.80521197809848,670130
2000-04-21,4.852787971496582,4.9717281354376075,4.805211063925524,4.9717281354376075,768082
2000-04-24,4.757634162902832,4.947939903638752,4.56732888994167,4.852787501045551,1247524
2000-04-25,4.662482738494873,4.757634683729773,4.5197529495432835,4.5197529495432835,897005
2000-04-26,4.353236675262451,4.757635557300527,4.353236675262451,4.614907145466366,866066
2000-04-27,4.1867194175720215,4.543540822114427,4.067777857916746,4.2818713555268735,1536143
2000-04-28,4.448389530181885,4.448389530181885,4.04399069460846,4.186720025593087,1429958048
2000-05-01,4.448389530181885,4.448389530181885,4.448389530181885,4.448389530181885,0
2000-05-02,4.281871318817139,4.42460062785008,4.186719381678052,4.42460062785008,804155244
2000-05-03,4.1391425132751465,4.1391425132751465,4.067778317852608,4.067778317852608,463936
2000-05-04,4.234294891357422,4.329448253044208,4.09156695381418,4.13914293299526,845414
2000-05-05,4.281871318817139,4.377023255956225,4.115353791612041,4.139142009784198,1463980
2000-05-08,4.377023696899414,4.4008119174680065,4.281871750174681,4.4008119174680065,644355
2000-05-09,4.377023696899414,4.377023696899414,4.377023696899414,4.377023696899414,0
2000-05-10,4.281871318817139,4.377023255956225,4.234293946923285,4.258083568419752,520640
2000-05-11,4.234294891357422,4.234294891357422,4.09156695381418,4.234294891357422,463936
2000-05-12,4.305659770965576,4.329447522655626,4.25808379981068,4.28187155150073,288671
2000-05-15,4.305659770965576,4.353235742120472,4.234294177021447,4.353235742120472,283517
2000-05-16,4.305659770965576,4.329447522655626,4.234294177021447,4.234294177021447,237148
2000-05-17,4.591118335723877,4.591118335723877,4.353235676866431,4.424600801966017,1762961
2000-05-18,4.5197529792785645,4.662482769169167,4.424601033417664,4.591118575886086,644360
2000-05-19,4.5197529792785645,4.543541199631196,4.424601033417664,4.424601033417664,381458
2000-05-22,4.448389530181885,4.472177284237813,4.329447953253187,4.329447953253187,314446
2000-05-23,4.377023696899414,4.377023696899414,4.234294373487861,4.377023696899414,603115
2000-05-24,4.281871318817139,4.3294472873866825,4.234293946923285,4.234293946923285,532082
2000-05-25,4.281871318817139,4.281871318817139,4.115353791612041,4.281871318817139,654664887
2000-05-26,4.281871318817139,4.281871318817139,4.139142009784198,4.186719381678052,350580
2000-05-29,4.234294891357422,4.281872273863127,4.186720315500965,4.186720315500965,453625545
2000-05-30,4.234294891357422,4.234294891357422,4.234294891357422,4.234294891357422,0
2000-05-31,4.4246015548706055,4.614906872344914,4.4246015548706055,4.614906872344914,1599289
2000-06-01,4.472177028656006,4.495965249127297,4.377023678996027,4.42460105548824,231978
2000-06-02,4.781423091888428,4.781423091888428,4.495965373862861,4.5673295694818385,2366073
2000-06-05,4.662482738494873,4.662482738494873,4.5197529495432835,4.614906298102613,587652
2000-06-06,4.662482738494873,4.662482738494873,4.662482738494873,4.662482738494873,0
2000-06-07,4.662482738494873,4.710058711112323,4.567329389935543,4.567329389935543,324755
2000-06-08,4.662482738494873,4.710058711112323,4.567329389935543,4.710058711112323,598152
2000-06-09,4.638693809509277,4.662482026070583,4.567328692050622,4.662482026070583,469091
2000-06-12,4.638693809509277,4.662482026070583,4.591117844161405,4.638693809509277,675284
2000-06-13,4.614907264709473,4.638695489888121,4.5911195073057325,4.5911195073057325,670155
2000-06-14,4.686270236968994,4.71005845587605,4.614906048022613,4.638694266929669,1016318
2000-06-15,4.8765764236450195,4.8765764236450195,4.662482902140332,4.662482902140332,5423226
2000-06-16,4.733846664428711,4.924151947494113,4.710058445573688,4.87657597755885,3016975
2000-06-19,4.5435404777526855,4.614905595246891,4.51975226117953,4.567328694325841,520640
2000-06-20,4.495965003967285,4.638694319012158,4.495965003967285,4.614906099838013,763354
2000-06-21,4.472177028656006,4.495965249127297,4.42460105548824,4.495965249127297,582498
2000-06-22,4.4246015548706055,4.448389778026753,4.377024173008574,4.4246015548706055,531154
2000-06-23,4.472177028656006,4.472177028656006,4.4008118994673175,4.4008118994673175,345436
2000-06-26,4.400812149047852,4.448389528238291,4.1629308663937605,4.424601306417913,1335125
2000-06-27,4.210508346557617,4.400812743502104,4.210508346557617,4.400812743502104,953645
2000-06-28,3.9250495433807373,4.186720479674232,3.9250495433807373,4.139143095302882,1670170
2000-06-29,4.864444255828857,5.387070830658697,4.864444255828857,5.387070830658697,350774
2000-06-30,4.985050201416016,5.065453678610828,4.824242311476724,4.864444283961547,231815
2000-07-03,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-04,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-05,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-06,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-07,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-10,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-11,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-12,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-13,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-14,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-17,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-18,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-19,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-20,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-21,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-24,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-25,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-26,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-27,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-28,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-07-31,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-01,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-02,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-03,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-04,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-07,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-08,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-09,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-10,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-11,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-14,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-15,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-16,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-17,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-18,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-21,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-22,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-23,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-24,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-25,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-28,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-29,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-30,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-08-31,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-01,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-04,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-05,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-06,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-07,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-08,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-11,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-12,4.985050201416016,4.985050201416016,4.985050201416016,4.985050201416016,0
2000-09-13,5.869493007659912,5.990100306735971,5.7488871119081,5.990100306735971,1015720
2000-09-14,5.547878265380859,5.869494044181326,5.547878265380859,5.869494044181326,951667
2000-09-15,5.507678031921387,5.869495398800828,5.467476050293122,5.467476050293122,2048117
2000-09-18,5.306667327880859,5.427273254677057,5.186059997760054,5.387071279078325,515484
2000-09-19,4.944848537445068,5.226263765721095,4.944848537445068,5.186059919628582,1247542
2000-09-20,5.105656147003174,5.186060099782379,4.864444756440438,5.186060099782379,642171
2000-09-21,5.427272796630859,5.427272796630859,5.1056556156599555,5.186059560071559,1378691
2000-09-22,5.6282830238342285,5.789090455344688,5.547878606416709,5.6282830238342285,5494020
2000-09-25,5.990099906921387,5.990099906921387,5.628281308266359,5.789088690760794,5506967
2000-09-26,5.990099906921387,6.271513177117685,5.949897944354099,6.11070579462325,6070358
2000-09-27,5.909697532653809,6.070505425123369,5.869494156211896,6.070505425123369,3401882
2000-09-28,6.110707759857178,6.311717169564523,5.949899857871407,5.949899857871407,9678911
2000-09-29,5.829293727874756,6.150909520618321,5.748888376364309,6.110707546525376,2950361
2000-10-02,5.6282830238342285,5.869494404987348,5.467475124548909,5.789090455344688,2150393
2000-10-03,5.6282830238342285,5.6282830238342285,5.346869200084919,5.387071174906249,2211404
2000-10-04,5.467475891113281,5.467475891113281,5.467475891113281,5.467475891113281,176912
2000-10-05,5.306667327880859,5.46747523027579,5.306667327880859,5.306667327880859,982169
