Price,Close,High,Low,Open,Volume
Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Date,,,,,
2000-01-04,33.784507751464844,33.784507751464844,33.2151103430925,33.784507751464844,200662336736
2000-01-05,34.54364013671875,34.54364013671875,33.404845442388684,33.78450411980316,402466805912
2000-01-06,33.784507751464844,34.54364384998368,33.784507751464844,34.35390515983718,197545715802
2000-01-07,32.83544158935547,33.21510019154608,32.26604435500827,32.64570295719888,235270344752
2000-01-10,33.97423553466797,34.163974163901585,33.21509967985886,33.78449690543435,276171685539
2000-01-11,33.404842376708984,34.73337561886545,33.2151037243714,34.353898314190296,277769544650
2000-01-12,34.3538932800293,34.3538932800293,33.404837481621,33.594576106154605,216246806621
2000-01-13,33.784507751464844,34.35390515983718,33.784507751464844,34.35390515983718,147490954216
2000-01-14,34.54364013671875,35.11303748388379,33.97424278955371,34.163981459304274,288318964353
2000-01-17,35.4926872253418,36.062084488520554,35.4926872253418,36.062084488520554,155256940719
2000-01-18,34.92329406738281,35.49268763638252,34.73337408553269,35.49268763638252,131648031590
2000-01-19,34.92329406738281,35.49268763638252,34.73337408553269,34.92329406738281,134848688061
2000-01-20,34.54364013671875,34.923298814133226,34.35390146696819,34.923298814133226,125758120596
2000-01-21,35.302772521972656,35.302772521972656,34.543640204344655,34.543640204344655,113397441219
2000-01-24,35.682430267333984,36.25182760072876,35.49269160217205,35.682430267333984,175113122879
2000-01-25,36.63148880004883,36.63148880004883,36.062091427311,36.63148880004883,223692148326
2000-01-26,39.098819732666016,39.098819732666016,37.770289790047684,37.770289790047684,357880999032
2000-01-27,39.47847366333008,40.04787106059225,38.71933757962361,39.47847366333008,287927232252
2000-01-28,38.719337463378906,38.719337463378906,38.14975872989743,38.14975872989743,197904810671
2000-01-31,38.5294075012207,38.719327476035765,37.39061670463139,37.58035534156446,168059342623
2000-02-01,38.33967208862305,38.90906938519011,38.149752097835865,38.90906938519011,153081850577
2000-02-02,38.33967208862305,38.33967208862305,38.33967208862305,38.33967208862305,0
2000-02-03,38.33967208862305,38.33967208862305,38.33967208862305,38.33967208862305,0
2000-02-04,38.33967208862305,38.33967208862305,38.33967208862305,38.33967208862305,0
2000-02-07,38.33967208862305,38.33967208862305,38.33967208862305,38.33967208862305,0
2000-02-08,38.33967208862305,38.33967208862305,38.33967208862305,38.33967208862305,0
2000-02-09,40.047855377197266,40.617252551474195,39.288719590780794,40.617252551474195,252580321587
2000-02-10,40.61726760864258,40.807006291119876,39.28873415545046,39.66821152040505,177540543615
2000-02-11,41.56631851196289,42.135712125521046,40.80700120091871,41.1866598564408,215027859365
2000-02-14,40.61726760864258,41.37639997570329,40.61726760864258,41.37639997570329,140301270822
2000-02-15,40.807003021240234,41.18666169369816,40.23760568150884,40.61726435396677,105105248690
2000-02-16,40.42751693725586,40.99673281588496,40.42751693725586,40.80699418967526,79352313450
2000-02-17,40.047855377197266,40.42751393933465,39.85811676505772,40.047855377197266,116400258474
2000-02-18,39.47847366333008,40.61726845785443,39.28873497688579,40.23760974703654,121805090619
2000-02-21,37.01096725463867,38.52941703885566,37.01096725463867,38.52941703885566,153903007581
2000-02-22,37.01096725463867,37.580364644269444,36.06209249720531,36.4415698650079,168143612807
2000-02-23,36.821224212646484,37.010962874090666,36.631485551202296,37.010962874090666,73892584628
2000-02-24,37.01096725463867,37.39062596036815,36.821228570737375,37.01096725463867,83371097848
2000-02-25,37.77027893066406,37.96001758575346,37.01096163450779,37.01096163450779,165796729239
2000-02-28,37.77027893066406,37.77027893066406,37.77027893066406,37.77027893066406,0
2000-02-29,38.149757385253906,38.529416081550345,37.9600224068408,37.9600224068408,98749286567
2000-03-01,39.098819732666016,39.098819732666016,38.71934231338319,38.909081023024605,90504908649
2000-03-02,38.5294075012207,39.47846336165004,38.5294075012207,39.28872472471697,68745687934
2000-03-03,38.5294075012207,38.719327476035765,38.33966886428763,38.33966886428763,58129351241
2000-03-06,37.96000289916992,38.90905478245751,37.770264317489676,38.719316200777264,72312707991
2000-03-07,37.77027893066406,38.1497525400694,37.39062028258592,37.58035893767532,83737461434
2000-03-08,37.58035659790039,37.77027657906461,37.200879311348075,37.58035659790039,64819045052
2000-03-09,37.96000289916992,37.96000289916992,37.58034439798024,37.58034439798024,71897783191
2000-03-10,37.01096725463867,38.33967835495437,36.821228570737375,38.149758333126194,99978344966
2000-03-13,34.54364013671875,36.06208980768955,34.54364013671875,36.06208980768955,232179364310
2000-03-14,35.302772521972656,35.49269253000838,34.16398152618692,34.543640204344655,145477589021
2000-03-15,34.73337173461914,35.68242386519419,34.543633103500106,35.113030334733644,154204016711
2000-03-16,34.92329406738281,35.302767654532396,32.64570498829104,33.97423817179833,233438180185
2000-03-17,36.06208038330078,36.06208038330078,34.73336972932301,35.113028307518306,267728113852
2000-03-20,34.92329406738281,34.92329406738281,34.92329406738281,34.92329406738281,21190095663
2000-03-21,37.01096725463867,37.20088727646685,33.784506639456254,33.784506639456254,447638099122
2000-03-22,36.441566467285156,37.580361140368254,35.8721691307436,36.441566467285156,247260900862
2000-03-23,38.149757385253906,38.529416081550345,36.631488976686825,36.821227655873855,280164605464
2000-03-24,37.58035659790039,38.149750164843695,37.200879311348075,38.149750164843695,189561198505
