date,equity,cash,position_value_implied,check_sum_eq≈pos+cash
2015-03-13,100054.17123985,2.18495941,100051.98628044,0.00000000
2015-03-16,100379.19867897,2.18495941,100377.01371956,0.00000000
2015-03-17,100325.02743912,2.18495941,100322.84247971,0.00000000
2015-03-18,99620.81165314,2.18495941,99618.62669373,0.00000000
2015-03-19,98537.41785240,2.18495941,98535.23289299,0.00000000
2015-03-20,98483.24661255,2.18495941,98481.06165314,0.00000000
2015-03-23,98483.24661255,2.18495941,98481.06165314,0.00000000
2015-03-24,98808.26371956,2.18495941,98806.07876015,0.00000000
2015-03-25,99024.94867897,2.18495941,99022.76371956,0.00000000
2015-03-26,99783.32537270,2.18495941,99781.14041328,0.00000000
2015-03-27,100541.70206642,2.18495941,100539.51710701,0.00000000
2015-03-30,100433.36991882,2.18495941,100431.18495941,0.00000000
2015-03-31,100108.34247971,2.18495941,100106.15752029,0.00000000
2015-04-01,100812.55826569,2.18495941,100810.37330627,0.00000000
2015-04-02,99729.15413284,2.18495941,99726.96917343,0.00000000
2015-04-07,99404.13702583,2.18495941,99401.95206642,0.00000000
2015-04-08,100108.34247971,2.18495941,100106.15752029,0.00000000
2015-04-09,100054.17123985,2.18495941,100051.98628044,0.00000000
2015-04-10,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-13,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-14,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-15,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-16,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-17,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-20,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-21,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-22,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-23,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-24,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-27,100270.85619926,100270.85619926,0.00000000,0.00000000
2015-04-28,99932.32845116,12.51361656,99919.81483459,0.00000000
2015-04-29,100552.95189476,12.51361656,100540.43827820,0.00000000
2015-04-30,100891.46888161,12.51361656,100878.95526505,0.00000000
2015-05-04,100722.21576881,12.51361656,100709.70215225,0.00000000
2015-05-05,101173.57533836,12.51361656,101161.06172180,0.00000000
2015-05-06,100947.89017296,12.51361656,100935.37655640,0.00000000
2015-05-07,101963.45189476,12.51361656,101950.93827820,0.00000000
2015-05-08,102132.71576881,12.51361656,102120.20215225,0.00000000
2015-05-11,102358.39017296,12.51361656,102345.87655640,0.00000000
2015-05-12,102414.81146431,12.51361656,102402.29784775,0.00000000
2015-05-13,102245.55835152,12.51361656,102233.04473495,0.00000000
2015-05-14,103430.37318611,12.51361656,103417.85956955,0.00000000
2015-05-15,104050.99662971,12.51361656,104038.48301315,0.00000000
2015-05-18,103825.31146431,12.51361656,103812.79784775,0.00000000
2015-05-19,102527.65404701,12.51361656,102515.14043045,0.00000000
2015-05-20,102753.32845116,12.51361656,102740.81483459,0.00000000
2015-05-21,104107.41792107,12.51361656,104094.90430450,0.00000000
2015-05-22,103543.21576881,12.51361656,103530.70215225,0.00000000
2015-05-25,103599.63706017,12.51361656,103587.12344360,0.00000000
2015-05-26,103091.85619926,12.51361656,103079.34258270,0.00000000
2015-05-27,102696.91792107,12.51361656,102684.40430450,0.00000000
2015-05-28,102414.81146431,12.51361656,102402.29784775,0.00000000
2015-05-29,102471.23275566,12.51361656,102458.71913910,0.00000000
2015-06-01,103373.95189476,12.51361656,103361.43827820,0.00000000
2015-06-02,103599.63706017,12.51361656,103587.12344360,0.00000000
2015-06-03,104389.51361656,12.51361656,104377.00000000,0.00000000
2015-06-04,106702.73275566,12.51361656,106690.21913910,0.00000000
2015-06-05,106589.89017296,12.51361656,106577.37655640,0.00000000
2015-06-08,106138.53060341,12.51361656,106126.01698685,0.00000000
2015-06-09,107605.45189476,12.51361656,107592.93827820,0.00000000
2015-06-10,106815.57533836,12.51361656,106803.06172180,0.00000000
2015-06-11,106815.57533836,12.51361656,106803.06172180,0.00000000
2015-06-12,107097.67103386,12.51361656,107085.15741730,0.00000000
2015-06-15,107549.03060341,12.51361656,107536.51698685,0.00000000
2015-06-16,108395.32845116,12.51361656,108382.81483459,0.00000000
2015-06-17,108000.39017296,12.51361656,107987.87655640,0.00000000
2015-06-18,107831.13706017,12.51361656,107818.62344360,0.00000000
2015-06-22,106364.21576881,12.51361656,106351.70215225,0.00000000
2015-06-23,105856.43490791,12.51361656,105843.92129135,0.00000000
2015-06-24,105969.27749062,12.51361656,105956.76387405,0.00000000
2015-06-25,104840.87318611,12.51361656,104828.35956955,0.00000000
2015-06-26,104953.71576881,12.51361656,104941.20215225,0.00000000
2015-06-29,107323.35619926,12.51361656,107310.84258270,0.00000000
2015-06-30,106477.05835152,12.51361656,106464.54473495,0.00000000
2015-07-01,105461.49662971,12.51361656,105448.98301315,0.00000000
2015-07-02,105405.07533836,12.51361656,105392.56172180,0.00000000
2015-07-03,105235.81146431,12.51361656,105223.29784775,0.00000000
2015-07-06,106025.69878197,12.51361656,106013.18516541,0.00000000
2015-07-07,105800.01361656,12.51361656,105787.50000000,0.00000000
2015-07-08,109015.95189476,12.51361656,109003.43827820,0.00000000
2015-07-09,109467.31146431,12.51361656,109454.79784775,0.00000000
2015-07-13,108000.39017296,12.51361656,107987.87655640,0.00000000
2015-07-14,108169.65404701,12.51361656,108157.14043045,0.00000000
2015-07-15,108113.23275566,12.51361656,108100.71913910,0.00000000
2015-07-16,107661.87318611,12.51361656,107649.35956955,0.00000000
2015-07-17,107831.13706017,12.51361656,107818.62344360,0.00000000
2015-07-20,108564.59232521,12.51361656,108552.07870865,0.00000000
2015-07-21,108000.39017296,12.51361656,107987.87655640,0.00000000
2015-07-22,108677.43490791,12.51361656,108664.92129135,0.00000000
2015-07-23,109523.73275566,12.51361656,109511.21913910,0.00000000
2015-07-24,110257.19878197,12.51361656,110244.68516541,0.00000000
2015-07-27,112288.31146431,12.51361656,112275.79784775,0.00000000
2015-07-28,111893.37318611,12.51361656,111880.85956955,0.00000000
2015-07-29,112796.09232521,12.51361656,112783.57870865,0.00000000
2015-07-30,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-07-31,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-03,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-04,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-05,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-06,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-07,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-10,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-11,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-12,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-13,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-14,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-17,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-18,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-19,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-20,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-21,111893.37318611,111893.37318611,0.00000000,0.00000000
2015-08-24,75153.13100243,7.37318611,75145.75781631,0.00000000
2015-08-25,81189.77517128,7.37318611,81182.40198517,0.00000000
2015-08-26,82074.45556831,7.37318611,82067.08238220,0.00000000
2015-08-27,82698.93497276,7.37318611,82691.56178665,0.00000000
2015-08-28,87330.49675941,7.37318611,87323.12357330,0.00000000
2015-08-31,88371.29080391,7.37318611,88363.91761780,0.00000000
2015-09-01,86601.93000984,7.37318611,86594.55682373,0.00000000
2015-09-02,88527.41437721,7.37318611,88520.04119110,0.00000000
2015-09-03,88735.56921577,7.37318611,88728.19602966,0.00000000
2015-09-04,87070.29080391,7.37318611,87062.91761780,0.00000000
2015-09-07,87538.65159798,7.37318611,87531.27841187,0.00000000
2015-09-08,87538.65159798,7.37318611,87531.27841187,0.00000000
2015-09-09,95760.97120094,7.37318611,95753.59801483,0.00000000
2015-09-10,94668.13596535,7.37318611,94660.76277924,0.00000000
2015-09-11,95136.49675941,7.37318611,95129.12357330,0.00000000
2015-09-14,94459.97120094,7.37318611,94452.59801483,0.00000000
2015-09-15,93887.53795052,7.37318611,93880.16476440,0.00000000
2015-09-16,95188.53795052,7.37318611,95181.16476440,0.00000000
2015-09-17,98779.29080391,7.37318611,98771.91761780,0.00000000
2015-09-18,99299.69278908,7.37318611,99292.31960297,0.00000000
2015-09-21,94720.17715645,7.37318611,94712.80397034,0.00000000
2015-09-22,95656.88881874,7.37318611,95649.51563263,0.00000000
2015-09-23,92014.09477425,7.37318611,92006.72158813,0.00000000
2015-09-24,90869.20842171,7.37318611,90861.83523560,0.00000000
2015-09-25,91285.53795052,7.37318611,91278.16476440,0.00000000
2015-09-30,91962.05358315,7.37318611,91954.68039703,0.00000000
2015-10-01,95136.49675941,7.37318611,95129.12357330,0.00000000
2015-10-02,94564.05358315,7.37318611,94556.68039703,0.00000000
2015-10-05,95240.56921577,7.37318611,95233.19602966,0.00000000
2015-10-06,96593.61040688,7.37318611,96586.23722076,0.00000000
2015-10-07,99403.77517128,7.37318611,99396.40198517,0.00000000
2015-10-08,98206.85755348,7.37318611,98199.48436737,0.00000000
2015-10-12,101485.37318611,7.37318611,101478.00000000,0.00000000
2015-10-13,100964.97120094,7.37318611,100957.59801483,0.00000000
2015-10-14,100132.33199501,7.37318611,100124.95880890,0.00000000
2015-10-15,102526.17715645,7.37318611,102518.80397034,0.00000000
2015-10-16,102109.85755348,7.37318611,102102.48436737,0.00000000
2015-10-19,102370.05358315,7.37318611,102362.68039703,0.00000000
2015-10-20,102890.45556831,7.37318611,102883.08238220,0.00000000
2015-10-21,101693.53795052,7.37318611,101686.16476440,0.00000000
2015-10-22,102005.77517128,7.37318611,101998.40198517,0.00000000
2015-10-23,103566.97120094,7.37318611,103559.59801483,0.00000000
2015-10-26,105128.17715645,7.37318611,105120.80397034,0.00000000
2015-10-27,103879.20842171,7.37318611,103871.83523560,0.00000000
2015-10-28,102994.53795052,7.37318611,102987.16476440,0.00000000
2015-10-29,101381.29080391,7.37318611,101373.91761780,0.00000000
2015-10-30,101277.20842171,7.37318611,101269.83523560,0.00000000
2015-11-02,101381.29080391,7.37318611,101373.91761780,0.00000000
2015-11-03,104555.73398018,7.37318611,104548.36079407,0.00000000
2015-11-04,108406.69278908,7.37318611,108399.31960297,0.00000000
2015-11-05,108302.61040688,7.37318611,108295.23722076,0.00000000
2015-11-06,104295.53795052,7.37318611,104288.16476440,0.00000000
2015-11-09,102422.09477425,7.37318611,102414.72158813,0.00000000
2015-11-10,100288.45556831,7.37318611,100281.08238220,0.00000000
2015-11-11,97842.56921577,7.37318611,97835.19602966,0.00000000
2015-11-12,97998.69278908,7.37318611,97991.31960297,0.00000000
2015-11-13,95917.09477425,7.37318611,95909.72158813,0.00000000
2015-11-16,94720.17715645,7.37318611,94712.80397034,0.00000000
2015-11-17,97946.65159798,7.37318611,97939.27841187,0.00000000
2015-11-18,95344.65159798,7.37318611,95337.27841187,0.00000000
2015-11-19,97790.53795052,7.37318611,97783.16476440,0.00000000
2015-11-20,97790.53795052,7.37318611,97783.16476440,0.00000000
2015-11-23,98519.09477425,7.37318611,98511.72158813,0.00000000
2015-11-24,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-11-25,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-11-26,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-11-27,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-11-30,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-01,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-02,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-03,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-04,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-07,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-08,98935.41437721,98935.41437721,0.00000000,0.00000000
2015-12-09,94769.73954964,13.93317032,94755.80637932,0.00000000
2015-12-10,93504.22075653,13.93317032,93490.28758621,0.00000000
2015-12-11,91025.91437721,13.93317032,91011.98120689,0.00000000
2015-12-14,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-15,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-16,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-17,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-18,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-21,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-22,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-23,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-24,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-25,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-28,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-29,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-30,93715.14558411,93715.14558411,0.00000000,0.00000000
2015-12-31,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-04,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-05,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-06,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-07,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-08,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-11,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-12,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-13,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-14,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-15,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-18,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-19,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-20,93715.14558411,93715.14558411,0.00000000,0.00000000
2016-01-21,89541.05535984,3.88805103,89537.16730881,0.00000000
2016-01-22,92010.23580837,3.88805103,92006.34775734,0.00000000
2016-01-25,95184.90119076,3.88805103,95181.01313972,0.00000000
2016-01-26,93597.56849957,3.88805103,93593.68044853,0.00000000
2016-01-27,94009.09670544,3.88805103,94005.20865440,0.00000000
2016-01-28,95126.10984516,3.88805103,95122.22179413,0.00000000
2016-01-29,99476.56849957,3.88805103,99472.68044853,0.00000000
2016-02-01,101534.22074223,3.88805103,101530.33269119,0.00000000
2016-02-02,101122.69253635,3.88805103,101118.80448532,0.00000000
2016-02-03,99770.51401424,3.88805103,99766.62596321,0.00000000
2016-02-15,100123.26208782,3.88805103,100119.37403679,0.00000000
2016-02-16,104356.13805103,3.88805103,104352.25000000,0.00000000
2016-02-17,103533.08163929,3.88805103,103529.19358826,0.00000000
2016-02-18,105943.47074223,3.88805103,105939.58269119,0.00000000
2016-02-19,106413.79029369,3.88805103,106409.90224266,0.00000000
2016-02-22,106531.37298489,3.88805103,106527.48493385,0.00000000
2016-02-23,106178.62491131,3.88805103,106174.73686028,0.00000000
2016-02-24,104767.66625690,3.88805103,104763.77820587,0.00000000
2016-02-25,107589.58356571,3.88805103,107585.69551468,0.00000000
2016-02-26,108059.90311718,3.88805103,108056.01506615,0.00000000
2016-03-01,110529.08356571,3.88805103,110525.19551468,0.00000000
2016-03-02,111998.83356571,3.88805103,111994.94551468,0.00000000
2016-03-03,113762.54029369,3.88805103,113758.65224266,0.00000000
2016-03-04,114526.80535984,3.88805103,114522.91730881,0.00000000
2016-03-07,114526.80535984,3.88805103,114522.91730881,0.00000000
2016-03-08,114526.80535984,3.88805103,114522.91730881,0.00000000
2016-03-09,114526.80535984,3.88805103,114522.91730881,0.00000000
2016-03-10,115114.70760250,3.88805103,115110.81955147,0.00000000
2016-03-11,116937.19446278,3.88805103,116933.30641174,0.00000000
2016-03-14,118406.94446278,3.88805103,118403.05641174,0.00000000
2016-03-15,113880.12298489,3.88805103,113876.23493385,0.00000000
2016-03-16,116055.34670544,3.88805103,116051.45865440,0.00000000
2016-03-17,117760.26208782,3.88805103,117756.37403679,0.00000000
2016-03-18,119935.48580837,3.88805103,119931.59775734,0.00000000
2016-03-21,119641.54029369,3.88805103,119637.65224266,0.00000000
2016-03-22,118465.73580837,3.88805103,118461.84775734,0.00000000
2016-03-23,118465.73580837,3.88805103,118461.84775734,0.00000000
2016-03-24,118642.10984516,3.88805103,118638.22179413,0.00000000
2016-03-25,117583.88805103,3.88805103,117580.00000000,0.00000000
2016-03-28,117583.88805103,3.88805103,117580.00000000,0.00000000
2016-03-29,115585.02715397,3.88805103,115581.13910294,0.00000000
2016-03-30,119347.58356571,3.88805103,119343.69551468,0.00000000
2016-03-31,118994.84670544,3.88805103,118990.95865440,0.00000000
2016-04-01,116290.51208782,3.88805103,116286.62403679,0.00000000
2016-04-06,111940.05343342,3.88805103,111936.16538239,0.00000000
2016-04-07,110705.45760250,3.88805103,110701.56955147,0.00000000
2016-04-08,111998.83356571,3.88805103,111994.94551468,0.00000000
2016-04-11,113233.42939663,3.88805103,113229.54134560,0.00000000
2016-04-12,112880.69253635,3.88805103,112876.80448532,0.00000000
2016-04-13,116760.83163929,3.88805103,116756.94358826,0.00000000
2016-04-14,117289.94253635,3.88805103,117286.05448532,0.00000000
2016-04-15,118171.79029369,3.88805103,118167.90224266,0.00000000
2016-04-18,116702.04029369,3.88805103,116698.15224266,0.00000000
2016-04-19,115643.81849957,3.88805103,115639.93044853,0.00000000
2016-04-20,111881.26208782,3.88805103,111877.37403679,0.00000000
2016-04-21,113409.80343342,3.88805103,113405.91538239,0.00000000
2016-04-22,113409.80343342,3.88805103,113405.91538239,0.00000000
2016-04-25,114174.06849957,3.88805103,114170.18044853,0.00000000
2016-04-26,115114.70760250,3.88805103,115110.81955147,0.00000000
2016-04-27,114938.33356571,3.88805103,114934.44551468,0.00000000
2016-04-28,110999.40311718,3.88805103,110995.51506615,0.00000000
2016-04-29,108412.65119076,3.88805103,108408.76313972,0.00000000
2016-05-03,106413.79029369,3.88805103,106409.90224266,0.00000000
2016-05-04,103474.29029369,3.88805103,103470.40224266,0.00000000
2016-05-05,103827.02715397,3.88805103,103823.13910294,0.00000000
2016-05-06,102474.85984516,3.88805103,102470.97179413,0.00000000
2016-05-09,102298.48580837,3.88805103,102294.59775734,0.00000000
2016-05-10,103533.08163929,3.88805103,103529.19358826,0.00000000
2016-05-11,102592.44253635,3.88805103,102588.55448532,0.00000000
2016-05-12,102239.69446278,3.88805103,102235.80641174,0.00000000
2016-05-13,99946.88805103,3.88805103,99943.00000000,0.00000000
2016-05-16,101299.05535984,3.88805103,101295.16730881,0.00000000
2016-05-17,103239.12491131,3.88805103,103235.23686028,0.00000000
2016-05-18,102886.38805103,3.88805103,102882.50000000,0.00000000
2016-05-19,101475.42939663,3.88805103,101471.54134560,0.00000000
2016-05-20,102945.17939663,3.88805103,102941.29134560,0.00000000
2016-05-23,109000.55343342,3.88805103,108996.66538239,0.00000000
2016-05-24,107589.58356571,3.88805103,107585.69551468,0.00000000
2016-05-25,110058.76401424,3.88805103,110054.87596321,0.00000000
2016-05-26,109941.19253635,3.88805103,109937.30448532,0.00000000
2016-05-27,111646.09670544,3.88805103,111642.20865440,0.00000000
2016-05-30,113409.80343342,3.88805103,113405.91538239,0.00000000
2016-05-31,113174.63805103,3.88805103,113170.75000000,0.00000000
2016-06-01,115173.49894810,3.88805103,115169.61089706,0.00000000
2016-06-02,114232.85984516,3.88805103,114228.97179413,0.00000000
2016-06-03,114879.55343342,3.88805103,114875.66538239,0.00000000
2016-06-06,115349.87298489,3.88805103,115345.98493385,0.00000000
2016-06-07,117995.41625690,3.88805103,117991.52820587,0.00000000
2016-06-08,119230.01208782,3.88805103,119226.12403679,0.00000000
2016-06-13,113527.37491131,3.88805103,113523.48686028,0.00000000
2016-06-14,115055.91625690,3.88805103,115052.02820587,0.00000000
2016-06-15,115996.55535984,3.88805103,115992.66730881,0.00000000
2016-06-16,112410.37298489,3.88805103,112406.48493385,0.00000000
2016-06-17,115291.08163929,3.88805103,115287.19358826,0.00000000
2016-06-20,117289.94253635,3.88805103,117286.05448532,0.00000000
2016-06-21,118642.10984516,3.88805103,118638.22179413,0.00000000
2016-06-22,118524.52715397,3.88805103,118520.63910294,0.00000000
2016-06-23,118524.52715397,3.88805103,118520.63910294,0.00000000
2016-06-24,111175.77715397,3.88805103,111171.88910294,0.00000000
2016-06-27,113703.74894810,3.88805103,113699.86089706,0.00000000
2016-06-28,114879.55343342,3.88805103,114875.66538239,0.00000000
2016-06-29,116702.04029369,3.88805103,116698.15224266,0.00000000
2016-06-30,119230.01208782,3.88805103,119226.12403679,0.00000000
2016-07-01,121875.55535984,3.88805103,121871.66730881,0.00000000
2016-07-04,122345.87491131,3.88805103,122341.98686028,0.00000000
2016-07-05,121816.76401424,3.88805103,121812.87596321,0.00000000
2016-07-06,117054.77715397,3.88805103,117050.88910294,0.00000000
2016-07-07,119994.27715397,3.88805103,119990.38910294,0.00000000
2016-07-11,124815.05535984,3.88805103,124811.16730881,0.00000000
2016-07-12,126519.97074223,3.88805103,126516.08269119,0.00000000
2016-07-13,126755.12491131,3.88805103,126751.23686028,0.00000000
2016-07-14,127284.23580837,3.88805103,127280.34775734,0.00000000
2016-07-15,130341.31849957,3.88805103,130337.43044853,0.00000000
2016-07-18,132928.08163929,3.88805103,132924.19358826,0.00000000
2016-07-19,134103.87491131,3.88805103,134099.98686028,0.00000000
2016-07-20,132986.87298489,3.88805103,132982.98493385,0.00000000
2016-07-21,135808.79029369,3.88805103,135804.90224266,0.00000000
2016-07-22,134750.56849957,3.88805103,134746.68044853,0.00000000
2016-07-25,133104.44446278,3.88805103,133100.55641174,0.00000000
2016-07-26,134985.72266865,3.88805103,134981.83461761,0.00000000
2016-07-27,136161.52715397,3.88805103,136157.63910294,0.00000000
2016-07-28,136514.26401424,3.88805103,136510.37596321,0.00000000
2016-07-29,134632.98580837,3.88805103,134629.09775734,0.00000000
2016-08-01,137454.90311718,3.88805103,137451.01506615,0.00000000
2016-08-02,137278.54029369,3.88805103,137274.65224266,0.00000000
2016-08-03,134868.15119076,3.88805103,134864.26313972,0.00000000
2016-08-04,135279.67939663,3.88805103,135275.79134560,0.00000000
2016-08-05,138454.33356571,3.88805103,138450.44551468,0.00000000
2016-08-08,139924.08356571,3.88805103,139920.19551468,0.00000000
2016-08-09,140923.51401424,3.88805103,140919.62596321,0.00000000
2016-08-10,141922.94446278,3.88805103,141919.05641174,0.00000000
2016-08-11,139336.19253635,3.88805103,139332.30448532,0.00000000
2016-08-12,140688.35984516,3.88805103,140684.47179413,0.00000000
2016-08-15,140747.15119076,3.88805103,140743.26313972,0.00000000
2016-08-16,139277.40119076,3.88805103,139273.51313972,0.00000000
2016-08-17,139101.02715397,3.88805103,139097.13910294,0.00000000
2016-08-18,139806.51208782,3.88805103,139802.62403679,0.00000000
2016-08-19,136984.58356571,3.88805103,136980.69551468,0.00000000
2016-08-22,134691.77715397,3.88805103,134687.88910294,0.00000000
2016-08-23,137866.44253635,3.88805103,137862.55448532,0.00000000
2016-08-24,137043.37491131,3.88805103,137039.48686028,0.00000000
2016-08-25,139982.87491131,3.88805103,139978.98686028,0.00000000
2016-08-26,140688.35984516,3.88805103,140684.47179413,0.00000000
2016-08-29,139453.76401424,3.88805103,139449.87596321,0.00000000
2016-08-30,139747.72074223,3.88805103,139743.83269119,0.00000000
2016-08-31,137807.65119076,3.88805103,137803.76313972,0.00000000
2016-09-01,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-02,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-05,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-06,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-07,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-08,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-09,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-12,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-13,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-14,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-19,139394.97266865,139394.97266865,0.00000000,0.00000000
2016-09-20,139394.97266865,139394.97266865,0.00000000,0.00000000
