date,equity,cash,position_value_implied,check_sum_eq≈pos+cash
2021-03-18,1212943.84594250,81.34594250,1212862.50000000,0.00000000
2021-03-19,1175749.42884350,81.34594250,1175668.08290100,0.00000000
2021-03-22,1195155.17949200,81.34594250,1195073.83354950,0.00000000
2021-03-23,1192459.92949200,81.34594250,1192378.58354950,0.00000000
2021-03-24,1169280.76304150,81.34594250,1169199.41709900,0.00000000
2021-03-25,1177905.59594250,81.34594250,1177824.25000000,0.00000000
2021-03-26,1214561.01239300,81.34594250,1214479.66645050,0.00000000
2021-03-29,1234505.84594250,81.34594250,1234424.50000000,0.00000000
2021-03-30,1250677.34594250,81.34594250,1250596.00000000,0.00000000
2021-03-31,1232888.67949200,81.34594250,1232807.33354950,0.00000000
2021-04-01,1250677.34594250,81.34594250,1250596.00000000,0.00000000
2021-04-07,1288410.84594250,81.34594250,1288329.50000000,0.00000000
2021-04-08,1307816.67884350,81.34594250,1307735.33290100,0.00000000
2021-04-09,1297574.67949200,81.34594250,1297493.33354950,0.00000000
2021-04-12,1293262.26304150,81.34594250,1293180.91709900,0.00000000
2021-04-13,1290028.01239300,81.34594250,1289946.66645050,0.00000000
2021-04-14,1294879.42949200,81.34594250,1294798.08354950,0.00000000
2021-04-15,1326683.42884350,81.34594250,1326602.08290100,0.00000000
2021-04-16,1338542.51239300,81.34594250,1338461.16645050,0.00000000
2021-04-19,1354174.92949200,81.34594250,1354093.58354950,0.00000000
2021-04-20,1360104.51239300,81.34594250,1360023.16645050,0.00000000
2021-04-21,1342315.84594250,81.34594250,1342234.50000000,0.00000000
2021-04-22,1333152.01239300,81.34594250,1333070.66645050,0.00000000
2021-04-23,1359565.42949200,81.34594250,1359484.08354950,0.00000000
2021-04-26,1403228.43014050,81.34594250,1403147.08419800,0.00000000
2021-04-27,1408080.01174450,81.34594250,1407998.66580200,0.00000000
2021-04-28,1401611.34594250,81.34594250,1401530.00000000,0.00000000
2021-04-29,1406462.76304150,81.34594250,1406381.41709900,0.00000000
2021-05-03,1353096.84594250,81.34594250,1353015.50000000,0.00000000
2021-05-04,1310511.92884350,81.34594250,1310430.58290100,0.00000000
2021-05-05,1286793.67949200,81.34594250,1286712.33354950,0.00000000
2021-05-06,1312129.01304150,81.34594250,1312047.66709900,0.00000000
2021-05-07,1363338.76304150,81.34594250,1363257.41709900,0.00000000
2021-05-10,1350940.67884350,81.34594250,1350859.33290100,0.00000000
2021-05-11,1243130.67884350,81.34594250,1243049.33290100,0.00000000
2021-05-12,1133164.42949200,81.34594250,1133083.08354950,0.00000000
2021-05-13,1106211.92949200,81.34594250,1106130.58354950,0.00000000
2021-05-14,1134242.51304150,81.34594250,1134161.16709900,0.00000000
2021-05-17,1068478.42949200,81.34594250,1068397.08354950,0.00000000
2021-05-18,1187608.51239300,81.34594250,1187527.16645050,0.00000000
2021-05-19,1180061.76304150,81.34594250,1179980.41709900,0.00000000
2021-05-20,1164429.34594250,81.34594250,1164348.00000000,0.00000000
2021-05-21,1204319.01304150,81.34594250,1204237.66709900,0.00000000
2021-05-24,1212943.84594250,81.34594250,1212862.50000000,0.00000000
2021-05-25,1255528.76304150,81.34594250,1255447.41709900,0.00000000
2021-05-26,1254989.76239300,81.34594250,1254908.41645050,0.00000000
2021-05-27,1247443.01304150,81.34594250,1247361.66709900,0.00000000
2021-05-28,1293801.34594250,81.34594250,1293720.00000000,0.00000000
2021-05-31,1315363.34594250,81.34594250,1315282.00000000,0.00000000
2021-06-01,1333152.01239300,81.34594250,1333070.66645050,0.00000000
2021-06-02,1326144.34594250,81.34594250,1326063.00000000,0.00000000
2021-06-03,1346628.26239300,81.34594250,1346546.91645050,0.00000000
2021-06-04,1330995.76304150,81.34594250,1330914.41709900,0.00000000
2021-06-07,1328839.59594250,81.34594250,1328758.25000000,0.00000000
2021-06-08,1318597.67884350,81.34594250,1318516.33290100,0.00000000
2021-06-09,1302965.17949200,81.34594250,1302883.83354950,0.00000000
2021-06-10,1338542.51239300,81.34594250,1338461.16645050,0.00000000
2021-06-11,1345550.17884350,81.34594250,1345468.83290100,0.00000000
2021-06-15,1370885.51239300,81.34594250,1370804.16645050,0.00000000
2021-06-16,1365495.01239300,81.34594250,1365413.66645050,0.00000000
2021-06-17,1371424.51304150,81.34594250,1371343.16709900,0.00000000
2021-06-18,1366573.09594250,81.34594250,1366491.75000000,0.00000000
2021-06-21,1315902.42884350,81.34594250,1315821.08290100,0.00000000
2021-06-22,1323449.09594250,81.34594250,1323367.75000000,0.00000000
2021-06-23,1368729.26304150,81.34594250,1368647.91709900,0.00000000
2021-06-24,1377354.09594250,81.34594250,1377272.75000000,0.00000000
2021-06-25,1387056.93014050,81.34594250,1386975.58419800,0.00000000
2021-06-28,1404845.67884350,81.34594250,1404764.33290100,0.00000000
2021-06-29,1402689.51174450,81.34594250,1402608.16580200,0.00000000
2021-06-30,1434493.42884350,81.34594250,1434412.08290100,0.00000000
2021-07-01,1419399.93014050,81.34594250,1419318.58419800,0.00000000
2021-07-02,1423173.34594250,81.34594250,1423092.00000000,0.00000000
2021-07-05,1465219.18014050,81.34594250,1465137.83419800,0.00000000
2021-07-06,1442579.17884350,1442579.17884350,0.00000000,0.00000000
2021-07-07,1442579.17884350,1442579.17884350,0.00000000,0.00000000
2021-07-08,1442579.17884350,1442579.17884350,0.00000000,0.00000000
2021-07-09,1442579.17884350,1442579.17884350,0.00000000,0.00000000
2021-07-12,1442579.17884350,1442579.17884350,0.00000000,0.00000000
2021-07-13,1440443.01143932,110.09624767,1440332.91519165,0.00000000
2021-07-14,1440443.01143932,110.09624767,1440332.91519165,0.00000000
2021-07-15,1472486.01143932,110.09624767,1472375.91519165,0.00000000
2021-07-16,1448453.76143932,110.09624767,1448343.66519165,0.00000000
2021-07-19,1427091.76143932,110.09624767,1426981.66519165,0.00000000
2021-07-20,1384367.76143932,110.09624767,1384257.66519165,0.00000000
2021-07-21,1375288.84624767,110.09624767,1375178.75000000,0.00000000
2021-07-22,1400389.26143932,110.09624767,1400279.16519165,0.00000000
2021-07-23,1401457.26365185,110.09624767,1401347.16740417,0.00000000
2021-07-26,1372618.59624767,110.09624767,1372508.50000000,0.00000000
2021-07-27,1366210.01254559,110.09624767,1366099.91629791,0.00000000
2021-07-28,1327224.34624767,110.09624767,1327114.25000000,0.00000000
2021-07-29,1386503.92884350,110.09624767,1386393.83259583,0.00000000
2021-07-30,1359801.42884350,110.09624767,1359691.33259582,0.00000000
2021-08-02,1406263.68105602,110.09624767,1406153.58480835,0.00000000
2021-08-03,1413206.42884350,110.09624767,1413096.33259583,0.00000000
2021-08-04,1428693.84624767,110.09624767,1428583.75000000,0.00000000
2021-08-05,1420683.09624767,110.09624767,1420573.00000000,0.00000000
2021-08-06,1408933.93105602,110.09624767,1408823.83480835,0.00000000
2021-08-09,1398787.01365185,110.09624767,1398676.91740417,0.00000000
2021-08-10,1380095.26365185,110.09624767,1379985.16740417,0.00000000
2021-08-11,1364607.84624767,110.09624767,1364497.75000000,0.00000000
2021-08-12,1361937.59624767,110.09624767,1361827.50000000,0.00000000
2021-08-13,1329894.59624767,110.09624767,1329784.50000000,0.00000000
2021-08-16,1311736.92884350,110.09624767,1311626.83259582,0.00000000
2021-08-17,1281830.09624767,110.09624767,1281720.00000000,0.00000000
2021-08-18,1311202.84624767,110.09624767,1311092.75000000,0.00000000
2021-08-19,1239106.09624767,110.09624767,1238996.00000000,0.00000000
2021-08-20,1233765.59624767,110.09624767,1233655.50000000,0.00000000
2021-08-23,1303726.17884350,110.09624767,1303616.08259582,0.00000000
2021-08-24,1316543.34624767,110.09624767,1316433.25000000,0.00000000
2021-08-25,1344313.92994976,110.09624767,1344203.83370209,0.00000000
2021-08-26,1349654.42994976,110.09624767,1349544.33370209,0.00000000
2021-08-27,1382231.43105602,110.09624767,1382121.33480835,0.00000000
2021-08-30,1407865.92884350,110.09624767,1407755.83259583,0.00000000
2021-08-31,1421751.26143932,110.09624767,1421641.16519165,0.00000000
2021-09-01,1428159.76365185,110.09624767,1428049.66740417,0.00000000
2021-09-02,1399855.17884350,110.09624767,1399745.08259583,0.00000000
2021-09-03,1440976.93105602,110.09624767,1440866.83480835,0.00000000
2021-09-06,1432966.18105602,110.09624767,1432856.08480835,0.00000000
2021-09-07,1423353.34624767,110.09624767,1423243.25000000,0.00000000
