date,equity,cash,position_value_implied,check_sum_eq≈pos+cash
2015-01-15,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-16,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-19,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-20,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-21,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-22,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-23,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-26,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-27,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-28,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-29,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-01-30,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-02,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-03,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-04,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-05,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-06,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-09,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-10,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-11,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-12,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-13,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-24,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-25,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-02-26,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-02,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-03,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-04,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-05,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-06,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-09,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-10,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-11,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-12,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-13,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-16,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-17,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-18,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-19,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-20,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-23,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-24,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-25,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-26,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-27,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-30,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-03-31,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-01,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-02,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-07,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-08,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-09,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-10,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-13,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-14,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-15,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-16,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-17,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-20,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-21,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-22,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-23,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-24,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-27,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-28,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-29,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-04-30,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-04,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-05,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-06,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-07,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-08,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-11,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-12,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-13,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-14,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-15,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-18,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-19,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-20,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-21,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-22,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-25,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-26,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-27,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-28,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-05-29,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-01,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-02,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-03,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-04,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-05,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-08,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-09,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-10,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-11,100000.00000000,100000.00000000,0.00000000,0.00000000
2015-06-12,100476.37080765,15.23323059,100461.13757706,0.00000000
2015-06-15,100899.81040382,15.23323059,100884.57717323,0.00000000
2015-06-16,101693.75838470,15.23323059,101678.52515411,0.00000000
2015-06-17,101323.25000000,15.23323059,101308.01676941,0.00000000
2015-06-18,101164.46646118,15.23323059,101149.23323059,0.00000000
2015-06-22,99788.28524971,15.23323059,99773.05201912,0.00000000
2015-06-23,99311.91444206,15.23323059,99296.68121147,0.00000000
2015-06-24,99417.77686501,15.23323059,99402.54363441,0.00000000
2015-06-25,98359.17282677,15.23323059,98343.93959618,0.00000000
2015-06-26,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-06-29,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-06-30,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-01,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-02,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-03,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-06,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-07,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-08,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-09,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-10,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-13,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-14,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-15,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-16,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-17,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-20,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-21,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-22,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-23,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-24,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-27,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-28,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-29,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-30,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-07-31,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-03,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-04,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-05,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-06,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-07,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-10,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-11,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-12,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-13,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-14,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-17,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-18,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-19,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-20,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-21,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-24,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-25,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-26,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-27,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-28,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-08-31,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-01,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-02,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-03,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-04,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-07,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-08,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-09,98994.33726883,98994.33726883,0.00000000,0.00000000
2015-09-10,103369.47986984,13.89683533,103355.58303452,0.00000000
2015-09-11,103880.86073685,13.89683533,103866.96390152,0.00000000
2015-09-14,103142.19466782,13.89683533,103128.29783249,0.00000000
2015-09-15,102517.18203735,13.89683533,102503.28520203,0.00000000
2015-09-16,103937.68203735,13.89683533,103923.78520203,0.00000000
2015-09-17,107858.25423431,13.89683533,107844.35739899,0.00000000
2015-09-18,108426.45640182,13.89683533,108412.55956650,0.00000000
2015-09-21,103426.30117035,13.89683533,103412.40433502,0.00000000
2015-09-22,104449.05206680,13.89683533,104435.15523148,0.00000000
2015-09-23,100471.65856934,13.89683533,100457.76173401,0.00000000
2015-09-24,99221.61163330,13.89683533,99207.71479797,0.00000000
2015-09-25,99676.18203735,13.89683533,99662.28520203,0.00000000
2015-09-29,99676.18203735,13.89683533,99662.28520203,0.00000000
2015-09-30,100414.83726883,13.89683533,100400.94043350,0.00000000
2015-10-01,103880.86073685,13.89683533,103866.96390152,0.00000000
2015-10-02,103255.83726883,13.89683533,103241.94043350,0.00000000
2015-10-05,103994.49250031,13.89683533,103980.59566498,0.00000000
2015-10-06,105471.81380081,13.89683533,105457.91696548,0.00000000
2015-10-07,108540.09900284,13.89683533,108526.20216751,0.00000000
2015-10-08,107233.24160385,13.89683533,107219.34476852,0.00000000
2015-10-12,110812.89683533,13.89683533,110799.00000000,0.00000000
2015-10-13,110244.69466782,13.89683533,110230.79783249,0.00000000
2015-10-14,109335.57553482,13.89683533,109321.67869949,0.00000000
2015-10-15,111949.30117035,13.89683533,111935.40433502,0.00000000
2015-10-16,111494.74160385,13.89683533,111480.84476852,0.00000000
2015-10-19,111778.83726883,13.89683533,111764.94043350,0.00000000
2015-10-20,112347.03943634,13.89683533,112333.14260101,0.00000000
2015-10-21,111040.18203735,13.89683533,111026.28520203,0.00000000
2015-10-22,111381.09900284,13.89683533,111367.20216751,0.00000000
2015-10-23,113085.69466782,13.89683533,113071.79783249,0.00000000
2015-10-26,114790.30117035,13.89683533,114776.40433502,0.00000000
2015-10-27,113426.61163330,13.89683533,113412.71479797,0.00000000
2015-10-28,112460.68203735,13.89683533,112446.78520203,0.00000000
2015-10-29,110699.25423431,13.89683533,110685.35739899,0.00000000
2015-10-30,110585.61163330,13.89683533,110571.71479797,0.00000000
2015-11-02,110699.25423431,13.89683533,110685.35739899,0.00000000
2015-11-03,114165.27770233,13.89683533,114151.38086700,0.00000000
2015-11-04,118369.95640182,13.89683533,118356.05956650,0.00000000
2015-11-05,118256.31380081,13.89683533,118242.41696548,0.00000000
2015-11-06,113881.18203735,13.89683533,113867.28520203,0.00000000
2015-11-09,111835.65856934,13.89683533,111821.76173401,0.00000000
2015-11-10,109506.03943634,13.89683533,109492.14260101,0.00000000
2015-11-11,106835.49250031,13.89683533,106821.59566498,0.00000000
2015-11-12,107005.95640182,13.89683533,106992.05956650,0.00000000
2015-11-13,104733.15856934,13.89683533,104719.26173401,0.00000000
2015-11-16,103426.30117035,13.89683533,103412.40433502,0.00000000
2015-11-17,106949.13510132,13.89683533,106935.23826599,0.00000000
2015-11-18,104108.13510132,13.89683533,104094.23826599,0.00000000
2015-11-19,106778.68203735,13.89683533,106764.78520203,0.00000000
2015-11-20,106778.68203735,13.89683533,106764.78520203,0.00000000
2015-11-23,107574.15856934,13.89683533,107560.26173401,0.00000000
2015-11-24,105699.09900284,13.89683533,105685.20216751,0.00000000
2015-11-25,105301.36073685,13.89683533,105287.46390152,0.00000000
2015-11-26,108312.81380081,13.89683533,108298.91696548,0.00000000
2015-11-27,105869.55206680,13.89683533,105855.65523148,0.00000000
2015-11-30,102801.27770233,13.89683533,102787.38086700,0.00000000
2015-12-01,106608.21813583,13.89683533,106594.32130051,0.00000000
2015-12-02,107062.77770233,13.89683533,107048.88086700,0.00000000
2015-12-03,107403.69466782,13.89683533,107389.79783249,0.00000000
2015-12-04,105414.99250031,13.89683533,105401.09566498,0.00000000
2015-12-07,107346.87336731,13.89683533,107332.97653198,0.00000000
2015-12-08,104392.24160385,13.89683533,104378.34476852,0.00000000
2015-12-09,102119.43293381,13.89683533,102105.53609848,0.00000000
2015-12-10,100755.75423431,13.89683533,100741.85739899,0.00000000
2015-12-11,98085.21813583,13.89683533,98071.32130051,0.00000000
2015-12-14,97062.45640182,13.89683533,97048.55956650,0.00000000
2015-12-15,97346.55206680,13.89683533,97332.65523148,0.00000000
2015-12-16,100017.09900284,13.89683533,100003.20216751,0.00000000
2015-12-17,102573.99250031,13.89683533,102560.09566498,0.00000000
2015-12-18,101778.51596832,13.89683533,101764.61913300,0.00000000
2015-12-21,102119.43293381,13.89683533,102105.53609848,0.00000000
2015-12-22,101892.15856934,13.89683533,101878.26173401,0.00000000
2015-12-23,102573.99250031,13.89683533,102560.09566498,0.00000000
2015-12-24,103312.65856934,13.89683533,103298.76173401,0.00000000
2015-12-25,104335.42030334,13.89683533,104321.52346802,0.00000000
2015-12-28,104449.05206680,13.89683533,104435.15523148,0.00000000
2015-12-29,102517.18203735,13.89683533,102503.28520203,0.00000000
2015-12-30,101608.05206680,13.89683533,101594.15523148,0.00000000
2015-12-31,102119.43293381,13.89683533,102105.53609848,0.00000000
2016-01-04,97687.47986984,13.89683533,97673.58303452,0.00000000
2016-01-05,96266.97986984,13.89683533,96253.08303452,0.00000000
2016-01-06,94505.55206680,13.89683533,94491.65523148,0.00000000
2016-01-07,91039.53943634,13.89683533,91025.64260101,0.00000000
2016-01-08,92175.93293381,13.89683533,92162.03609848,0.00000000
2016-01-11,89278.11705208,13.89683533,89264.22021675,0.00000000
2016-01-12,88539.45640182,13.89683533,88525.55956650,0.00000000
2016-01-13,90300.87878609,13.89683533,90286.98195076,0.00000000
2016-01-14,88539.45640182,13.89683533,88525.55956650,0.00000000
2016-01-15,87573.51596832,13.89683533,87559.61913300,0.00000000
2016-01-18,90698.61705208,13.89683533,90684.72021675,0.00000000
2016-01-19,91494.09900284,13.89683533,91480.20216751,0.00000000
2016-01-20,86096.19466782,13.89683533,86082.29783249,0.00000000
2016-01-21,86550.75423431,13.89683533,86536.85739899,0.00000000
2016-01-22,88937.19466782,13.89683533,88923.29783249,0.00000000
2016-01-25,92005.47986984,13.89683533,91991.58303452,0.00000000
2016-01-26,90471.33726883,13.89683533,90457.44043350,0.00000000
2016-01-27,90869.07553482,13.89683533,90855.17869949,0.00000000
2016-01-28,91948.65856934,13.89683533,91934.76173401,0.00000000
2016-01-29,96153.33726883,13.89683533,96139.44043350,0.00000000
2016-01-30,99278.43293381,13.89683533,99264.53609848,0.00000000
2016-02-01,98142.03943634,13.89683533,98128.14260101,0.00000000
2016-02-02,97744.30117035,13.89683533,97730.40433502,0.00000000
2016-02-03,96437.43293381,13.89683533,96423.53609848,0.00000000
2016-02-15,96778.36073685,13.89683533,96764.46390152,0.00000000
2016-02-16,100869.39683533,13.89683533,100855.50000000,0.00000000
2016-02-17,100073.92030334,13.89683533,100060.02346802,0.00000000
2016-02-18,102403.53943634,13.89683533,102389.64260101,0.00000000
2016-02-19,102858.09900284,13.89683533,102844.20216751,0.00000000
2016-02-22,102971.74160385,13.89683533,102957.84476852,0.00000000
2016-02-23,102630.81380081,13.89683533,102616.91696548,0.00000000
2016-02-24,101267.13510132,13.89683533,101253.23826599,0.00000000
2016-02-25,103994.49250031,13.89683533,103980.59566498,0.00000000
2016-02-26,104449.05206680,13.89683533,104435.15523148,0.00000000
2016-03-01,106835.49250031,13.89683533,106821.59566498,0.00000000
2016-03-02,108255.99250031,13.89683533,108242.09566498,0.00000000
2016-03-03,109960.59900284,13.89683533,109946.70216751,0.00000000
2016-03-04,110699.25423431,13.89683533,110685.35739899,0.00000000
2016-03-07,110699.25423431,13.89683533,110685.35739899,0.00000000
2016-03-08,110699.25423431,13.89683533,110685.35739899,0.00000000
2016-03-09,110699.25423431,13.89683533,110685.35739899,0.00000000
2016-03-10,111267.45640182,13.89683533,111253.55956650,0.00000000
2016-03-11,113028.87336731,13.89683533,113014.97653198,0.00000000
2016-03-14,114449.37336731,13.89683533,114435.47653198,0.00000000
