2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial1985.csv: 持倉1=1884, 持倉0=758, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial1985.csv: 持倉1=1884, 持倉0=758, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial277.csv: 持倉1=1809, 持倉0=833, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial277.csv: 持倉1=1809, 持倉0=833, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial360.csv: 持倉1=1848, 持倉0=794, 交易筆數=38
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial360.csv: 持倉1=1848, 持倉0=794, 交易筆數=38
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial389.csv: 持倉1=1848, 持倉0=794, 交易筆數=38
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial389.csv: 持倉1=1848, 持倉0=794, 交易筆數=38
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial579.csv: 持倉1=1806, 持倉0=836, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial579.csv: 持倉1=1806, 持倉0=836, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial923.csv: 持倉1=1814, 持倉0=828, 交易筆數=44
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial923.csv: 持倉1=1814, 持倉0=828, 交易筆數=44
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1060.csv: 持倉1=1848, 持倉0=794, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1060.csv: 持倉1=1848, 持倉0=794, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1097.csv: 持倉1=1775, 持倉0=867, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1097.csv: 持倉1=1775, 持倉0=867, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1246.csv: 持倉1=1840, 持倉0=802, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1246.csv: 持倉1=1840, 持倉0=802, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1303.csv: 持倉1=1823, 持倉0=819, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1303.csv: 持倉1=1823, 持倉0=819, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1376.csv: 持倉1=1821, 持倉0=821, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1376.csv: 持倉1=1821, 持倉0=821, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1565.csv: 持倉1=1849, 持倉0=793, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1615.csv: 持倉1=1842, 持倉0=800, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1565.csv: 持倉1=1849, 持倉0=793, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1703.csv: 持倉1=1838, 持倉0=804, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1615.csv: 持倉1=1842, 持倉0=800, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial183.csv: 持倉1=1752, 持倉0=890, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1703.csv: 持倉1=1838, 持倉0=804, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial197.csv: 持倉1=1835, 持倉0=807, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial183.csv: 持倉1=1752, 持倉0=890, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial198.csv: 持倉1=1872, 持倉0=770, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial197.csv: 持倉1=1835, 持倉0=807, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1982.csv: 持倉1=1779, 持倉0=863, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial198.csv: 持倉1=1872, 持倉0=770, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial214.csv: 持倉1=1830, 持倉0=812, 交易筆數=24
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1982.csv: 持倉1=1779, 持倉0=863, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial215.csv: 持倉1=1815, 持倉0=827, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial214.csv: 持倉1=1830, 持倉0=812, 交易筆數=24
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial283.csv: 持倉1=1819, 持倉0=823, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial215.csv: 持倉1=1815, 持倉0=827, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial465.csv: 持倉1=1852, 持倉0=790, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial283.csv: 持倉1=1819, 持倉0=823, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial584.csv: 持倉1=1825, 持倉0=817, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial465.csv: 持倉1=1852, 持倉0=790, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial699.csv: 持倉1=1826, 持倉0=816, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial584.csv: 持倉1=1825, 持倉0=817, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial707.csv: 持倉1=1855, 持倉0=787, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial699.csv: 持倉1=1826, 持倉0=816, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial772.csv: 持倉1=1767, 持倉0=875, 交易筆數=24
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial707.csv: 持倉1=1855, 持倉0=787, 交易筆數=26
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1098.csv: 持倉1=2127, 持倉0=515, 交易筆數=32
